,Client_ID,ordered_boxes,ordered_volume,date,region,Center_ID,Latitude_CD,Longitude_CD,Latitude_Client,Longitude_Client,cluster_id,Assigned_CD
17097,11305634,20.5,1.5498,2025-03-04,Centro,AV50,4.742992,-74.164592,4.73832,-74.2654,8,AV50
17098,11305640,5.0,0.378,2025-03-12,Centro,AV50,4.742992,-74.164592,4.728515033,-74.22024458,8,AV50
17099,11305648,18.0,1.3608,2025-03-07,Centro,AV26,4.596453,-74.148856,4.54518482,-74.13799823,6,AV26
17100,11305650,6.0,0.4536,2025-03-04,Centro,AV50,4.742992,-74.164592,4.90222,-74.4588,7,AV50
17101,11305713,13.25,1.0017,2025-03-28,Centro,AV50,4.742992,-74.164592,4.74011,-74.0912,0,AV50
17102,11305967,21.02,1.589112,2025-03-25,Centro,AV50,4.742992,-74.164592,4.7656062,-74.4614194,8,AV47
17103,11306019,18.5,1.3986,2025-03-14,Centro,AV26,4.596453,-74.148856,4.467039928,-74.12370705,6,AV26
17104,11306029,2.25,0.1701,2025-03-13,Centro,AV47,4.541264,-74.251706,4.570183718,-74.17034755,6,AV26
17105,11306065,27.25,2.0601000000000003,2025-03-27,Centro,AV26,4.596453,-74.148856,4.56022,-74.1289,6,AV26
17106,11306081,9.0,0.6804,2025-03-26,Centro,AV26,4.596453,-74.148856,4.54538651,-74.1643762,6,AV26
17107,11306096,2.0,0.1512,2025-03-18,Centro,AV42,5.544456,-73.352553,5.62094,-73.4124,4,AV42
17108,11306391,15.216666700000001,1.15038000252,2025-03-06,Centro,AV47,4.541264,-74.251706,4.568976133,-74.16044905,6,AV26
17109,11306414,28.25,2.1357,2025-03-31,Centro,AV04,5.807142,-73.006556,5.75089,-72.7646,1,AV04
17110,11306436,10.375,0.78435,2025-03-21,Centro,AV26,4.596453,-74.148856,4.440892,-74.028588,6,AV26
17111,11306439,6.0,0.4536,2025-03-25,Centro,AV42,5.544456,-73.352553,5.54203,-73.4549,4,AV42
17112,11306442,3.0,0.2268,2025-03-21,Centro,AV06,4.946467,-73.941175,4.74032077,-74.08429928,0,AV50
17113,11306607,33.0,2.4947999999999997,2025-03-07,Centro,AV04,5.807142,-73.006556,5.83406,-73.0404,1,AV04
17114,11306626,18.5,1.3986,2025-03-21,Centro,AV06,4.946467,-73.941175,4.721424,-74.068204,0,AV26
17115,11306645,10.75,0.8127,2025-03-28,Centro,AV26,4.596453,-74.148856,4.54409064,-74.11374969,6,AV26
17116,11307035,48.25,3.6477,2025-03-10,Centro,AV42,5.544456,-73.352553,5.3144,-73.3474,2,AV42
17117,11307088,134.2,10.145520000000001,2025-03-11,Centro,AV04,5.807142,-73.006556,6.13232,-72.7074,5,AV04
17118,11307102,69.0,5.216399999999999,2025-03-08,Centro,AV04,5.807142,-73.006556,5.71324,-72.9295,1,AV04
17119,11307118,47.0,3.5532,2025-03-17,Centro,AV47,4.541264,-74.251706,4.586722837,-74.17798855,6,AV26
17120,11307177,5.1,0.3855599999999999,2025-03-28,Centro,AV26,4.596453,-74.148856,4.50178,-74.1062,6,AV26
17121,11307181,34.0666667,2.57544000252,2025-03-19,Centro,AV47,4.541264,-74.251706,4.56996,-74.24,6,AV47
17122,11307194,298.9,22.59684,2025-03-21,Centro,AV06,4.946467,-73.941175,4.91555,-74.0185,9,AV06
17123,11307262,12.5,0.945,2025-03-27,Centro,AV26,4.596453,-74.148856,4.58652601,-74.10647569,6,AV26
17124,11307387,9.52,0.7197119999999999,2025-03-18,Centro,AV26,4.596453,-74.148856,4.5839,-74.1004,6,AV26
17125,11307438,22.0,1.6632,2025-03-13,Centro,AV06,4.946467,-73.941175,4.85561,-74.0647,0,AV06
17126,11307536,16.5,1.2474,2025-03-11,Centro,AV06,4.946467,-73.941175,5.10365,-73.8,9,AV06
17127,11307676,40.25,3.0429,2025-03-15,Centro,AV26,4.596453,-74.148856,4.61112,-74.1769,6,AV26
17128,11307749,23.3833333,1.76777999748,2025-03-18,Centro,AV47,4.541264,-74.251706,4.58791,-74.182,6,AV26
17129,11307763,6.0,0.4536,2025-03-19,Centro,AV50,4.742992,-74.164592,4.73058,-74.1023,0,AV50
17130,11307815,8.5,0.6426000000000001,2025-03-19,Centro,AV04,5.807142,-73.006556,5.72342,-72.9346,1,AV04
17131,11307820,53.2,4.02192,2025-03-18,Centro,AV04,5.807142,-73.006556,5.81308,-73.0182,1,AV04
17132,11307847,29.25,2.2113,2025-03-04,Centro,AV06,4.946467,-73.941175,5.24398,-73.6481,2,AV42
17133,11307877,4.75,0.3591,2025-03-06,Centro,AV47,4.541264,-74.251706,4.5739,-74.1748,6,AV26
17134,11307885,7.25,0.5481,2025-03-06,Centro,AV26,4.596453,-74.148856,4.5892,-74.1106,6,AV26
17135,11307990,131.625,9.950849999999999,2025-03-23,Centro,AV47,4.541264,-74.251706,4.403044,-74.387975,3,AV47
17136,11308111,659.0,49.8204,2025-03-20,Centro,AV47,4.541264,-74.251706,4.611537,-74.22155,6,AV26
17137,11308258,53.7499999,4.06349999244,2025-03-29,Centro,AV06,4.946467,-73.941175,5.00861,-73.5426,2,AV06
17138,11308259,43.4166666,3.28229999496,2025-03-22,Centro,AV06,4.946467,-73.941175,5.03644,-73.5174,2,AV06
17139,11308265,15.25,1.1529,2025-03-19,Centro,AV42,5.544456,-73.352553,5.63265,-73.3257,4,AV42
17140,11308283,7.0,0.5292,2025-03-19,Centro,AV06,4.946467,-73.941175,5.05911,-73.505,2,AV06
17141,11308298,26.1033333,1.97341199748,2025-03-10,Centro,AV50,4.742992,-74.164592,4.72214989,-74.23079616,8,AV50
17142,11308299,22.25,1.6821,2025-03-06,Centro,AV42,5.544456,-73.352553,5.51658,-73.3629,4,AV42
17143,11308313,32.0,2.4192,2025-03-21,Centro,AV47,4.541264,-74.251706,4.56473,-74.1894,6,AV26
17144,11308329,116.8666666,8.83511999496,2025-03-19,Centro,AV47,4.541264,-74.251706,4.56441,-74.2356,6,AV47
17145,11308493,13.6033333,1.02841199748,2025-03-27,Centro,AV42,5.544456,-73.352553,5.38652,-73.5006,4,AV42
17146,11308576,41.25,3.1185,2025-03-22,Centro,AV50,4.742992,-74.164592,4.9296283,-74.1722299,0,AV50
17147,11308589,7.0,0.5292,2025-03-21,Centro,AV42,5.544456,-73.352553,5.6415,-73.5292,4,AV42
17148,11308593,10.0,0.756,2025-03-11,Centro,AV04,5.807142,-73.006556,6.04529,-72.637402,5,AV04
17149,11308621,4.0,0.3024,2025-03-07,Centro,AV50,4.742992,-74.164592,4.73394,-74.259,8,AV50
17150,11308681,92.27,6.975612,2025-03-22,Centro,AV42,5.544456,-73.352553,5.53529,-73.371,4,AV42
17151,11308735,18.0,1.3608,2025-03-17,Centro,AV06,4.946467,-73.941175,4.972355138,-73.31907769,2,AV42
17152,11308736,15.79,1.193724,2025-03-29,Centro,AV26,4.596453,-74.148856,4.57815661,-74.15401432,6,AV26
17153,11308749,121.41666670000001,9.17910000252,2025-03-22,Centro,AV04,5.807142,-73.006556,5.703379803,-72.94121839,1,AV04
17154,11308967,44.7583332,3.38372998992,2025-03-06,Centro,AV26,4.596453,-74.148856,4.568492,-74.12844,6,AV26
17155,11309076,27.5,2.079,2025-03-27,Centro,AV26,4.596453,-74.148856,4.482295,-73.93434,6,AV26
17156,11309119,6.9166666,0.52289999496,2025-03-27,Centro,AV47,4.541264,-74.251706,4.58721,-74.1908,6,AV26
17157,11309120,29.0,2.1924,2025-03-04,Centro,AV26,4.596453,-74.148856,4.54521,-74.083,6,AV26
17158,11309387,34.25,2.5893,2025-03-28,Centro,AV06,4.946467,-73.941175,4.737134396,-74.06760669,0,AV26
17159,11309463,18.75,1.4175,2025-03-11,Centro,AV42,5.544456,-73.352553,5.66174,-73.3814,4,AV42
17160,11309467,11.0,0.8316,2025-03-01,Centro,AV42,5.544456,-73.352553,5.51124,-73.2454,4,AV42
17161,11309468,43.0,3.2508,2025-03-06,Centro,AV06,4.946467,-73.941175,5.09540544,-73.44463176,2,AV42
17162,11309531,18.0666667,1.36584000252,2025-03-19,Centro,AV50,4.742992,-74.164592,4.70659,-74.0958,0,AV50
17163,11309534,14.0,1.0584,2025-03-27,Centro,AV06,4.946467,-73.941175,4.74627,-74.0383,0,AV26
17164,11309805,38.0,2.8728,2025-03-11,Centro,AV06,4.946467,-73.941175,4.99173,-73.8735,9,AV06
17165,11309885,57.269999999999996,4.329612,2025-03-07,Centro,AV26,4.596453,-74.148856,4.5258685,-74.1139897,6,AV26
17166,11309891,125.33333329999999,9.47519999748,2025-03-12,Centro,AV06,4.946467,-73.941175,4.72387,-74.0717,0,AV26
17167,11309912,13.2,0.99792,2025-03-15,Centro,AV06,4.946467,-73.941175,4.70977,-74.0943,0,AV50
17168,11309981,25.0416668,1.8931500100799998,2025-03-04,Centro,AV50,4.742992,-74.164592,4.73123,-74.0893,0,AV50
17169,11310159,57.0,4.3092,2025-03-11,Centro,AV04,5.807142,-73.006556,5.723282,-73.224468,4,AV42
17170,11310182,18.75,1.4175,2025-03-14,Centro,AV26,4.596453,-74.148856,4.52030214,-74.087106,6,AV26
17171,11310194,7.5,0.567,2025-03-26,Centro,AV26,4.596453,-74.148856,4.584564,-74.140788,6,AV26
17172,11310199,69.75,5.2731,2025-03-12,Centro,AV42,5.544456,-73.352553,5.56106,-73.3504,4,AV42
17173,11310320,42.0,3.1752,2025-03-15,Centro,AV26,4.596453,-74.148856,4.618155,-74.170112,6,AV26
17174,11310328,3.52,0.266112,2025-03-08,Centro,AV26,4.596453,-74.148856,4.59613,-74.1289,6,AV26
17175,11310350,13.9,1.05084,2025-03-18,Centro,AV26,4.596453,-74.148856,4.49274,-74.1144,6,AV26
17176,11310527,16.5,1.2473999999999998,2025-03-28,Centro,AV50,4.742992,-74.164592,5.00243,-74.3428,7,AV50
17177,11310580,4.0,0.3024,2025-03-07,Centro,AV26,4.596453,-74.148856,4.54194,-74.0797,6,AV26
17178,11310760,27.25,2.0601000000000003,2025-03-20,Centro,AV26,4.596453,-74.148856,4.55708255,-74.10039478,6,AV26
17179,11310897,25.5,1.9278,2025-03-29,Centro,AV06,4.946467,-73.941175,5.04711,-74.0014,9,AV06
17180,11310922,10.06,0.760536,2025-03-29,Centro,AV42,5.544456,-73.352553,5.52851,-73.3358,4,AV42
17181,11310957,13.1983333,0.9977939974800001,2025-03-21,Centro,AV50,4.742992,-74.164592,4.72885463,-74.0891246,0,AV50
17182,11310969,8.9999999,0.68039999244,2025-03-14,Centro,AV47,4.541264,-74.251706,4.5789506,-74.202501,6,AV47
17183,11311036,67.4166666,5.09669999496,2025-03-22,Centro,AV47,4.541264,-74.251706,4.488177,-74.262606,6,AV47
17184,11311142,36.3333333,2.74679999748,2025-03-08,Centro,AV26,4.596453,-74.148856,4.551315,-74.159511,6,AV26
17185,11311164,18.0,1.3608,2025-03-15,Centro,AV47,4.541264,-74.251706,4.343606,-74.363931,3,AV47
17186,11311182,7.25,0.5481,2025-03-01,Centro,AV47,4.541264,-74.251706,4.5991749,-74.199856,6,AV26
17187,11311207,65.5,4.9518,2025-03-21,Centro,AV50,4.742992,-74.164592,4.72822827,-74.09486963,0,AV50
17188,11311211,11.77,0.889812,2025-03-10,Centro,AV47,4.541264,-74.251706,4.574684847,-74.15637351,6,AV26
17189,11311229,5.2,0.39312,2025-03-05,Centro,AV04,5.807142,-73.006556,5.71551,-72.9448,1,AV04
17190,11311243,175.0,13.23,2025-03-18,Centro,AV06,4.946467,-73.941175,4.990514,-73.874561,9,AV06
17191,11311411,16.0666667,1.21464000252,2025-03-11,Centro,AV26,4.596453,-74.148856,4.54421,-74.1157,6,AV26
17192,11311457,82.1166667,6.20802000252,2025-03-04,Centro,AV50,4.742992,-74.164592,4.693955,-74.1844116,0,AV50
17193,11311465,56.3066667,4.25678400252,2025-03-10,Centro,AV26,4.596453,-74.148856,4.55732,-74.092,6,AV26
17194,11311562,39.0,2.9484,2025-03-13,Centro,AV04,5.807142,-73.006556,5.72105,-72.8986,1,AV04
17195,11311569,10.27,0.776412,2025-03-21,Centro,AV47,4.541264,-74.251706,4.5825388,-74.20766755,6,AV47
17196,11311611,5.02,0.3795119999999999,2025-03-06,Centro,AV42,5.544456,-73.352553,5.52437,-73.3619,4,AV42
17197,11311641,35.0,2.646,2025-03-27,Centro,AV06,4.946467,-73.941175,4.8729809,-74.145192,0,AV50
17198,11311667,3.0,0.2268,2025-03-23,Centro,AV04,5.807142,-73.006556,5.98564,-72.7485,5,AV04
17199,11311844,15.27,1.154412,2025-03-23,Centro,AV42,5.544456,-73.352553,5.502647,-73.378524,4,AV42
17200,11311854,24.3333332,1.83959998992,2025-03-26,Centro,AV47,4.541264,-74.251706,4.61252,-74.2204,6,AV26
17201,11311988,130.5,9.8658,2025-03-23,Centro,AV50,4.742992,-74.164592,4.71216,-74.226,8,AV50
17202,11312025,38.15,2.88414,2025-03-20,Centro,AV50,4.742992,-74.164592,4.73096593,-74.427291,8,AV47
17203,11312035,16.810000000000002,1.270836,2025-03-22,Centro,AV26,4.596453,-74.148856,4.583329354,-74.13937829,6,AV26
17204,11312062,144.0833332,10.89269998992,2025-03-10,Centro,AV42,5.544456,-73.352553,5.43874,-73.4149,4,AV42
17205,11312068,61.0,4.6116,2025-03-12,Centro,AV04,5.807142,-73.006556,5.51676,-72.8859,1,AV04
17206,11312072,5.5,0.4158,2025-03-26,Centro,AV04,5.807142,-73.006556,5.70973468,-72.93491845,1,AV04
17207,11312131,132.375,10.00755,2025-03-08,Centro,AV47,4.541264,-74.251706,4.32022,-74.3386,3,AV47
17208,11312205,39.25,2.9673,2025-03-26,Centro,AV47,4.541264,-74.251706,4.34087,-74.3573,3,AV47
17209,11312226,33.0,2.4948,2025-03-20,Centro,AV42,5.544456,-73.352553,5.22487,-73.0768,2,AV42
17210,11312242,3.52,0.266112,2025-03-25,Centro,AV26,4.596453,-74.148856,4.539918709,-74.08128752,6,AV26
17211,11312314,11.75,0.8883000000000001,2025-03-18,Centro,AV04,5.807142,-73.006556,5.80429,-73.0376,1,AV04
17212,11312470,21.75,1.6443,2025-03-13,Centro,AV04,5.807142,-73.006556,6.069349,-72.632701,5,AV04
17213,11312590,134.4583332,10.16504998992,2025-03-15,Centro,AV26,4.596453,-74.148856,4.58464,-74.1409,6,AV26
17214,11312693,5.0,0.378,2025-03-23,Centro,AV47,4.541264,-74.251706,4.5767,-74.1758,6,AV26
17215,11313034,46.430555600000005,3.5101500033599997,2025-03-28,Centro,AV42,5.544456,-73.352553,5.583057,-73.540969,4,AV42
17216,11313116,19.0,1.4364,2025-03-31,Centro,AV50,4.742992,-74.164592,4.706931584,-74.22496226,8,AV50
17217,11313140,57.0,4.3092,2025-03-21,Centro,AV26,4.596453,-74.148856,4.54124,-74.1365,6,AV26
17218,11313166,74.4,5.62464,2025-03-28,Centro,AV42,5.544456,-73.352553,5.49059615,-73.48657318,4,AV42
17219,11313254,30.933333400000002,2.33856000504,2025-03-25,Centro,AV26,4.596453,-74.148856,4.54206,-74.1187,6,AV26
17220,11313255,39.3,2.97108,2025-03-04,Centro,AV26,4.596453,-74.148856,4.50750295,-74.09949575,6,AV26
17221,11313265,1.25,0.0945,2025-03-31,Centro,AV06,4.946467,-73.941175,4.87658,-74.0413,0,AV06
17222,11313355,116.5,8.8074,2025-03-06,Centro,AV50,4.742992,-74.164592,4.69711698,-74.11247826,0,AV50
17223,11313418,6.25,0.4725,2025-03-19,Centro,AV26,4.596453,-74.148856,4.54632,-74.1521,6,AV26
17224,11313602,25.7666666,1.94795999496,2025-03-19,Centro,AV42,5.544456,-73.352553,5.194007,-73.140677,2,AV42
17225,11313622,232.0,17.5392,2025-03-13,Centro,AV26,4.596453,-74.148856,4.57074,-74.1223,6,AV26
17226,11313665,6.5166667,0.49266000252,2025-03-06,Centro,AV26,4.596453,-74.148856,4.570180188,-74.10285565,6,AV26
17227,11313713,5.25,0.3969,2025-03-15,Centro,AV47,4.541264,-74.251706,4.60877591,-74.214176,6,AV26
17228,11314020,61.26,4.6312560000000005,2025-03-05,Centro,AV50,4.742992,-74.164592,5.12534,-74.3866,7,AV50
17229,11314125,11.5,0.8694,2025-03-26,Centro,AV42,5.544456,-73.352553,5.54722,-73.3685,4,AV42
17230,11314134,8.2833333,0.62621999748,2025-03-27,Centro,AV42,5.544456,-73.352553,5.22391,-73.0765,2,AV42
17231,11314219,35.85,2.71026,2025-03-26,Centro,AV47,4.541264,-74.251706,4.648924,-74.413444,8,AV47
17232,11314228,9.5,0.7182,2025-03-29,Centro,AV47,4.541264,-74.251706,4.61223,-74.2189,6,AV26
17233,11314560,11.75,0.8883,2025-03-05,Centro,AV06,4.946467,-73.941175,4.76809,-74.0268,0,AV26
17234,11314567,14.833333199999998,1.12139998992,2025-03-26,Centro,AV47,4.541264,-74.251706,4.61105,-74.22,6,AV26
17235,11314584,16.0,1.2096,2025-03-12,Centro,AV06,4.946467,-73.941175,5.00551,-73.4716,2,AV06
17236,11314610,9.0,0.6804,2025-03-29,Centro,AV06,4.946467,-73.941175,4.90651,-73.9396,9,AV06
17237,11314676,19.0,1.4364,2025-03-23,Centro,AV47,4.541264,-74.251706,4.592843,-74.173453,6,AV26
17238,11314724,20.0,1.512,2025-03-13,Centro,AV50,4.742992,-74.164592,5.01148,-74.4784,7,AV50
17239,11314801,25.25,1.9089,2025-03-05,Centro,AV26,4.596453,-74.148856,4.58476,-74.1409,6,AV26
17240,11314804,26.5,2.0034,2025-03-08,Centro,AV06,4.946467,-73.941175,5.0251109,-74.00839952,9,AV06
17241,11314832,42.5833333,3.21929999748,2025-03-12,Centro,AV42,5.544456,-73.352553,5.58364,-73.2408,4,AV42
17242,11314837,35.0,2.646,2025-03-27,Centro,AV04,5.807142,-73.006556,5.91504,-72.871,1,AV04
17243,11314838,3.0,0.2268,2025-03-03,Centro,AV42,5.544456,-73.352553,5.42125,-73.4183,4,AV42
17244,11314841,48.79,3.688524,2025-03-10,Centro,AV26,4.596453,-74.148856,4.551371936,-74.0889785,6,AV26
17245,11314848,48.3533333,3.6555119974799997,2025-03-04,Centro,AV50,4.742992,-74.164592,4.73517373,-74.25833179,8,AV50
17246,11314853,37.25,2.8161,2025-03-11,Centro,AV04,5.807142,-73.006556,5.75975,-73.08,1,AV04
17247,11314893,20.27,1.5324119999999999,2025-03-21,Centro,AV26,4.596453,-74.148856,4.53967,-74.1149,6,AV26
17248,11314920,30.3333334,2.29320000504,2025-03-15,Centro,AV47,4.541264,-74.251706,4.60996,-74.2197,6,AV26
17249,11314921,17.5,1.323,2025-03-14,Centro,AV50,4.742992,-74.164592,4.70326,-74.216,8,AV50
17250,11314924,3.25,0.2457,2025-03-27,Centro,AV50,4.742992,-74.164592,4.74184979,-74.12381257,0,AV50
17251,11314994,5.5,0.4158,2025-03-07,Centro,AV50,4.742992,-74.164592,4.94803,-74.302,7,AV50
17252,11315324,6.5,0.4914,2025-03-01,Centro,AV26,4.596453,-74.148856,4.58183458,-74.13421479,6,AV26
17253,11315343,42.1666666,3.1877999949599998,2025-03-10,Centro,AV04,5.807142,-73.006556,5.83782,-73.0345,1,AV04
17254,11315347,94.25,7.1253,2025-03-05,Centro,AV04,5.807142,-73.006556,5.71852104,-72.92834549,1,AV04
17255,11315451,138.32,10.456992,2025-03-12,Centro,AV50,4.742992,-74.164592,4.720154227,-74.21417888,8,AV50
17256,11315454,20.5,1.5498,2025-03-27,Centro,AV50,4.742992,-74.164592,4.710038877,-74.21932795,8,AV50
17257,11315536,19.81,1.497636,2025-03-19,Centro,AV50,4.742992,-74.164592,4.807837,-74.356951,8,AV50
17258,11315603,15.0,1.134,2025-03-22,Centro,AV04,5.807142,-73.006556,6.33181822,-72.58764432,5,AV04
17259,11315628,5.0,0.378,2025-03-07,Centro,AV04,5.807142,-73.006556,5.82463,-73.0404,1,AV04
17260,11315631,57.0,4.3092,2025-03-18,Centro,AV04,5.807142,-73.006556,5.78779,-73.0099,1,AV04
17261,11315640,4.52,0.3417119999999999,2025-03-11,Centro,AV26,4.596453,-74.148856,4.51424,-74.09,6,AV26
17262,11315644,213.25,16.1217,2025-03-03,Centro,AV50,4.742992,-74.164592,4.99007,-74.4918,7,AV50
17263,11316012,3.25,0.2457,2025-03-10,Centro,AV42,5.544456,-73.352553,5.498162,-73.385282,4,AV42
17264,11316129,16.04,1.212624,2025-03-06,Centro,AV26,4.596453,-74.148856,4.5591834,-74.1374454,6,AV26
17265,11316179,3.85,0.29106,2025-03-26,Centro,AV26,4.596453,-74.148856,4.57732,-74.1337,6,AV26
17266,11316203,6.0,0.4536,2025-03-22,Centro,AV04,5.807142,-73.006556,5.71269,-72.9411,1,AV04
17267,11316212,37.5,2.835,2025-03-05,Centro,AV26,4.596453,-74.148856,4.55325,-74.1598,6,AV26
17268,11316223,287.25,21.7161,2025-03-14,Centro,AV50,4.742992,-74.164592,4.73688,-74.0947,0,AV50
17269,11316224,6.29,0.47552399999999995,2025-03-31,Centro,AV26,4.596453,-74.148856,4.56232,-74.1212,6,AV26
17270,11316227,18.5,1.3986,2025-03-25,Centro,AV47,4.541264,-74.251706,4.587622,-74.185345,6,AV26
17271,11316275,19.0,1.4364,2025-03-26,Centro,AV04,5.807142,-73.006556,5.71864,-72.9379,1,AV04
17272,11316299,416.0,31.449600000000004,2025-03-21,Centro,AV26,4.596453,-74.148856,4.493542,-74.115433,6,AV26
17273,11316588,26.0,1.9656,2025-03-20,Centro,AV42,5.544456,-73.352553,5.50788,-73.3727,4,AV42
17274,11316589,8.4,0.63504,2025-03-07,Centro,AV42,5.544456,-73.352553,5.61761,-73.4221,4,AV42
17275,11316620,16.0,1.2096,2025-03-05,Centro,AV26,4.596453,-74.148856,4.58914,-74.1496,6,AV26
17276,11316633,4.0,0.3024,2025-03-15,Centro,AV47,4.541264,-74.251706,4.56432,-74.2378,6,AV47
17277,11316681,6.02,0.4551119999999999,2025-03-05,Centro,AV26,4.596453,-74.148856,4.57412,-74.1547,6,AV26
17278,11316888,23.7499999,1.79549999244,2025-03-01,Centro,AV47,4.541264,-74.251706,4.57522,-74.2335,6,AV47
17279,11316940,38.54,2.913624,2025-03-04,Centro,AV50,4.742992,-74.164592,4.81134,-74.3445,8,AV50
17280,11317036,23.0,1.7388,2025-03-04,Centro,AV47,4.541264,-74.251706,4.57871,-74.2178,6,AV47
17281,11317050,2.0,0.1512,2025-03-13,Centro,AV26,4.596453,-74.148856,4.55034,-74.1065,6,AV26
17282,11317104,123.62777750000001,9.346259979000001,2025-03-18,Centro,AV47,4.541264,-74.251706,4.574244,-74.216259,6,AV47
17283,11317177,7.25,0.5481,2025-03-31,Centro,AV50,4.742992,-74.164592,4.79305,-74.3407,8,AV50
17284,11317628,25.0,1.89,2025-03-07,Centro,AV50,4.742992,-74.164592,4.72232438,-74.09552283,0,AV50
17285,11317689,5.0,0.378,2025-03-20,Centro,AV42,5.544456,-73.352553,5.455075,-73.36258,4,AV42
17286,11317692,74.0,5.5944,2025-03-20,Centro,AV42,5.544456,-73.352553,5.408261,-73.407509,4,AV42
17287,11317703,26.0,1.9655999999999998,2025-03-17,Centro,AV04,5.807142,-73.006556,5.76053,-72.9744,1,AV04
17288,11317728,30.0,2.268,2025-03-29,Centro,AV06,4.946467,-73.941175,5.0375,-74.0041,9,AV06
17289,11317744,26.25,1.9845000000000002,2025-03-05,Centro,AV06,4.946467,-73.941175,4.78922,-74.05,0,AV26
17290,11317848,1.0,0.0756,2025-03-17,Centro,AV06,4.946467,-73.941175,4.64367876,-74.06168773,0,AV26
17291,11318081,27.8,2.10168,2025-03-06,Centro,AV06,4.946467,-73.941175,4.65962,-74.0066,0,AV26
17292,11318139,8.0,0.6048,2025-03-01,Centro,AV47,4.541264,-74.251706,4.582568831,-74.22402237,6,AV47
17293,11318140,77.7833333,5.88041999748,2025-03-01,Centro,AV50,4.742992,-74.164592,4.93088,-74.171437,0,AV50
17294,11318159,122.0,9.2232,2025-03-12,Centro,AV04,5.807142,-73.006556,5.516756135,-72.8844839,1,AV04
17295,11318161,5.0,0.378,2025-03-14,Centro,AV04,5.807142,-73.006556,5.82623,-73.0471,1,AV04
17296,11318218,44.2843138,3.3478941232799997,2025-03-17,Centro,AV26,4.596453,-74.148856,4.56267,-74.1202,6,AV26
17297,11318246,8.5833333,0.6488999974799999,2025-03-22,Centro,AV04,5.807142,-73.006556,5.72195,-72.9361,1,AV04
17298,11318261,7.25,0.5481,2025-03-15,Centro,AV50,4.742992,-74.164592,4.72572672,-74.11760327,0,AV50
17299,11318524,19.32,1.4605920000000001,2025-03-20,Centro,AV42,5.544456,-73.352553,5.48362,-73.3104,4,AV42
17300,11318667,4.02,0.3039119999999999,2025-03-20,Centro,AV26,4.596453,-74.148856,4.55962,-74.1311,6,AV26
17301,11318755,9.5833332,0.72449998992,2025-03-01,Centro,AV50,4.742992,-74.164592,4.712338159,-74.1009689,0,AV50
17302,11318962,16.2066666,1.22522399496,2025-03-27,Centro,AV50,4.742992,-74.164592,4.74834,-74.117,0,AV50
17303,11319081,107.8,8.14968,2025-03-19,Centro,AV26,4.596453,-74.148856,4.62339,-74.1411,6,AV26
17304,11319093,24.0,1.8144,2025-03-03,Centro,AV26,4.596453,-74.148856,4.57711164,-74.11486921,6,AV26
17305,11319181,14.0,1.0584,2025-03-12,Centro,AV50,4.742992,-74.164592,4.743379,-74.109247,0,AV50
17306,11319184,25.483333299999998,1.92653999748,2025-03-07,Centro,AV42,5.544456,-73.352553,5.56555,-73.4501,4,AV42
17307,11319360,25.0,1.8900000000000001,2025-03-13,Centro,AV47,4.541264,-74.251706,4.578106274,-74.17827864,6,AV26
17308,11319361,27.0833333,2.04749999748,2025-03-14,Centro,AV26,4.596453,-74.148856,4.50784,-74.111,6,AV26
17309,11319364,4.7833333,0.36161999748,2025-03-07,Centro,AV26,4.596453,-74.148856,4.518028649,-74.11375869,6,AV26
17310,11319397,86.6602565,6.5515153914,2025-03-15,Centro,AV47,4.541264,-74.251706,4.59329,-74.2001,6,AV26
17311,11319450,150.5,11.3778,2025-03-21,Centro,AV50,4.742992,-74.164592,4.70527,-74.1088,0,AV50
17312,11319584,3.6666666,0.27719999496,2025-03-13,Centro,AV47,4.541264,-74.251706,4.56921,-74.1627,6,AV26
17313,11319632,27.22,2.0578320000000003,2025-03-13,Centro,AV42,5.544456,-73.352553,5.44150499,-73.27793929,4,AV42
17314,11319650,24.0,1.8144,2025-03-27,Centro,AV04,5.807142,-73.006556,5.87425,-72.9848,1,AV04
17315,11319653,37.25,2.8161,2025-03-29,Centro,AV42,5.544456,-73.352553,5.511116647,-73.24294143,4,AV42
17316,11319739,4.375,0.33075,2025-03-06,Centro,AV47,4.541264,-74.251706,4.58931,-74.4056,8,AV47
17317,11320016,54.6666667,4.13280000252,2025-03-29,Centro,AV26,4.596453,-74.148856,4.585038,-74.140398,6,AV26
17318,11320021,13.0,0.9828,2025-03-31,Centro,AV42,5.544456,-73.352553,5.48705,-73.4692,4,AV42
17319,11320022,0.75,0.0567,2025-03-29,Centro,AV04,5.807142,-73.006556,5.99393,-72.6918,5,AV04
17320,11320044,3.27,0.247212,2025-03-11,Centro,AV47,4.541264,-74.251706,4.58177981,-74.1852822,6,AV26
17321,11320060,6.4,0.48384,2025-03-21,Centro,AV26,4.596453,-74.148856,4.53964,-74.1411,6,AV26
17322,11320288,3.25,0.2457,2025-03-11,Centro,AV47,4.541264,-74.251706,4.58819,-74.1995,6,AV26
17323,11320464,102.0,7.7112,2025-03-31,Centro,AV47,4.541264,-74.251706,4.40732,-74.3942,3,AV47
17324,11320472,7.75,0.5859,2025-03-20,Centro,AV26,4.596453,-74.148856,4.57262,-74.1194,6,AV26
17325,11320535,34.0,2.5704000000000002,2025-03-20,Centro,AV04,5.807142,-73.006556,5.75481,-72.7971,1,AV04
