date,region,Center_ID,Client_ID,ordered_boxes,Latitude_CD,Longitude_CD,Latitude_Client,Longitude_Client,ordered_volume
2025-03-29,Andes,AV16,12587095,13.2083333,4.802644,-75.832822,4.81106,-75.6937,0.99854999748
2025-03-29,Andes,AV16,13931920,3.0,4.802644,-75.832822,4.81504384,-75.697018,0.2268
2025-03-29,Andes,AV16,10419611,14.8333333,4.802644,-75.832822,4.81206,-75.6881,1.12139999748
2025-03-29,Andes,AV16,12131792,6.75,4.802644,-75.832822,4.81328,-75.6892,0.5103
2025-03-29,Andes,AV16,10825311,8.0,4.802644,-75.832822,5.07398,-75.4944,0.6048
2025-03-29,Andes,AV16,12503734,4.5833333,4.802644,-75.832822,5.04335,-75.5174,0.34649999748
2025-03-29,Andes,AV16,10420623,4.0,4.802644,-75.832822,4.80289,-75.7041,0.3024
2025-03-29,Andes,AV16,13016575,13.5833333,4.802644,-75.832822,4.798235178,-75.66602368,1.02689999748
2025-03-29,Andes,AV16,11715589,6.0,4.802644,-75.832822,4.81216,-75.7027,0.4536
2025-03-29,Andes,AV16,10463032,12.1166667,4.802644,-75.832822,4.81088,-75.683,0.91602000252
2025-03-29,Andes,AV16,10824799,0.25,4.802644,-75.832822,5.06103,-75.4768,0.0189
2025-03-29,Andes,AV16,12578686,11.62,4.802644,-75.832822,4.7847391,-75.6706021,0.8784719999999999
2025-03-29,Andes,AV16,13745015,4.0,4.802644,-75.832822,4.80864,-75.72516437,0.3024
2025-03-29,Andes,AV16,12569788,8.6666667,4.802644,-75.832822,4.817,-75.679516,0.65520000252
2025-03-29,Andes,AV16,14110273,8.02,4.802644,-75.832822,4.78821709,-75.669926,0.606312
2025-03-29,Andes,AV16,11491888,0.25,4.802644,-75.832822,4.8272194,-75.6813621,0.0189
2025-03-29,Andes,AV16,10413796,12.3333334,4.802644,-75.832822,4.7989795,-75.6659012,0.93240000504
2025-03-29,Andes,AV16,11056229,0.25,4.802644,-75.832822,4.8159697,-75.69662,0.0189
2025-03-29,Andes,AV16,10412736,0.25,4.802644,-75.832822,4.82337,-75.731,0.0189
2025-03-29,Andes,AV16,11299681,0.25,4.802644,-75.832822,4.86116,-75.6134,0.0189
2025-03-29,Andes,AV16,12141748,0.25,4.802644,-75.832822,5.06567,-75.5028,0.0189
2025-03-29,Andes,AV16,11356763,6.0,4.802644,-75.832822,5.0429296,-75.5103665,0.4536
2025-03-29,Andes,AV16,11622091,15.0,4.802644,-75.832822,4.7640946,-75.6374626,1.134
2025-03-29,Andes,AV16,12495338,12.75,4.802644,-75.832822,4.81514,-75.6996,0.9639
2025-03-29,Andes,AV16,14113009,3.25,4.802644,-75.832822,4.796709233,-75.70828043,0.2457
2025-03-29,Andes,AV16,10825644,2.0,4.802644,-75.832822,5.07077,-75.4928,0.1512
2025-03-29,Andes,AV16,10420629,0.25,4.802644,-75.832822,4.8111702,-75.6931964,0.0189
2025-03-29,Andes,AV16,12437314,7.0,4.802644,-75.832822,5.0905546,-75.4890499,0.5292
2025-03-29,Andes,AV16,11545139,12.6666666,4.802644,-75.832822,4.81019,-75.6946,0.95759999496
2025-03-29,Andes,AV16,12777143,3.0,4.802644,-75.832822,4.803918899,-75.69847378,0.2268
2025-03-29,Andes,AV16,13109990,2.4166667,4.802644,-75.832822,4.8133085,-75.6796749,0.18270000252
2025-03-29,Andes,AV16,10828944,6.3333333,4.802644,-75.832822,5.06703,-75.5204,0.4787999974799999
2025-03-29,Andes,AV16,12947401,3.25,4.802644,-75.832822,4.7890089,-75.6708231,0.2457
2025-03-29,Andes,AV16,10414073,11.6666666,4.802644,-75.832822,4.8181412,-75.7135997,0.8819999949599999
2025-03-29,Andes,AV16,12862257,30.0,4.802644,-75.832822,4.800574378,-75.73141953,2.268
2025-03-29,Andes,AV16,14222960,3.0000001,4.802644,-75.832822,4.7990503,-75.7133562,0.22680000756
2025-03-29,Andes,AV16,14217594,8.04,4.802644,-75.832822,4.813716422,-75.70776232,0.6078239999999999
2025-03-29,Andes,AV16,13450112,8.0833333,4.802644,-75.832822,4.796859277,-75.70816614,0.61109999748
